YY,DD,MM,Seasons,Home team,Away team,Home ID,Away ID,End of regulation score,Home final score,Away final score,Winning team,Total score,Home odds 1,Away odds 1,Home odds 2,Away odds 2,Home odds 3,Away odds 3
2014,26,Mar,2013/2014,Los Angeles Lakers,New York Knicks,LAL,NYK,,127,96,H,223,3.04,1.39,3.1,1.43,3.1,1.4
2014,26,Mar,2013/2014,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,111,128,119,H,247,2.2,1.62,2.22,1.74,2.35,1.64
2014,25,Mar,2013/2014,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,,102,100,H,202,2.55,1.59,2.58,1.57,2.55,1.57
2014,25,Mar,2013/2014,Orlando Magic,Portland Trail Blazers,ORL,POR,,95,85,H,180,2.75,1.4,2.91,1.47,2.9,1.43
2014,25,Mar,2013/2014,Los Angeles Clippers,Milwaukee Bucks,LAC,MIL,,106,98,H,204,1.03,18.5,1.03,18,1.02,16.5
2014,25,Mar,2013/2014,Utah Jazz,Detroit Pistons,UTA,DET,,94,114,A,208,1.77,1.81,1.88,2.02,1.86,1.95
2014,25,Mar,2013/2014,San Antonio Spurs,Philadelphia 76ers,SAS,PHI,,113,91,H,204,1.02,26,1.01,41,1.01,19
2014,25,Mar,2013/2014,Chicago Bulls,Indiana Pacers,CHI,IND,,89,77,H,166,,,1.87,2.04,1.8,2.05
2014,25,Mar,2013/2014,Memphis Grizzlies,Minnesota Timberwolves,MEM,MIN,,109,92,H,201,1.28,3.8,1.3,3.89,1.27,3.8
2014,25,Mar,2013/2014,New Orleans Pelicans,Brooklyn Nets,NOP,BKN,98,109,104,H,213,2.04,1.79,2.09,1.83,2.1,1.76
2014,25,Mar,2013/2014,Oklahoma City Thunder,Denver Nuggets,OKC,DEN,,117,96,H,213,1.16,6.2,1.16,6.16,1.15,5.75
2014,24,Mar,2013/2014,Atlanta Hawks,Phoenix Suns,ATL,PHX,,95,102,A,197,1.91,1.85,2.09,1.83,2.05,1.8
2014,24,Mar,2013/2014,Miami Heat,Portland Trail Blazers,MIA,POR,,93,91,H,184,1.3,3.64,1.32,3.73,1.31,3.6
2014,24,Mar,2013/2014,Charlotte Hornets,Houston Rockets,CHA,HOU,,89,100,A,189,2.58,1.52,2.64,1.55,2.65,1.54
2014,24,Mar,2013/2014,Los Angeles Lakers,Orlando Magic,LAL,ORL,,103,94,H,197,1.55,2.64,1.53,2.71,1.5,2.7
2014,23,Mar,2013/2014,Dallas Mavericks,Brooklyn Nets,DAL,BKN,91,104,107,A,211,1.56,2.6,1.51,2.78,1.5,2.7
2014,23,Mar,2013/2014,New York Knicks,Cleveland Cavaliers,NYK,CLE,,100,106,A,206,1.16,5.4,1.19,5.42,1.19,5
2014,23,Mar,2013/2014,Sacramento Kings,Milwaukee Bucks,SAC,MIL,,124,107,H,231,1.24,4.15,1.27,4.26,1.27,3.8
2014,23,Mar,2013/2014,Denver Nuggets,Washington Wizards,DEN,WAS,,105,102,H,207,1.85,2.06,1.78,2.17,1.76,2.1
2014,23,Mar,2013/2014,Minnesota Timberwolves,Phoenix Suns,MIN,PHX,,120,127,A,247,1.67,2.27,1.66,2.37,1.66,2.3
2014,23,Mar,2013/2014,Toronto Raptors,Atlanta Hawks,TOR,ATL,,96,86,H,182,1.36,2.07,1.34,3.56,1.34,3.35
2014,23,Mar,2013/2014,Golden State Warriors,San Antonio Spurs,GSW,SAS,,90,99,A,189,1.84,2.14,1.86,2.05,1.95,1.86
2014,23,Mar,2013/2014,Los Angeles Clippers,Detroit Pistons,LAC,DET,,112,103,H,215,1.09,10.4,1.08,9.65,1.06,10
2014,23,Mar,2013/2014,Utah Jazz,Orlando Magic,UTA,ORL,,89,88,H,177,1.5,2.08,1.51,2.76,1.47,2.75
2014,23,Mar,2013/2014,Chicago Bulls,Philadelphia 76ers,CHI,PHI,,91,81,H,172,1.02,21,1.02,19.52,1.02,17
2014,23,Mar,2013/2014,Memphis Grizzlies,Indiana Pacers,MEM,IND,,82,71,H,153,1.96,1.99,1.91,2,1.83,2
2014,23,Mar,2013/2014,New Orleans Pelicans,Miami Heat,NOP,MIA,,105,95,H,200,2.98,1.48,3.05,1.43,3.2,1.37
2014,22,Mar,2013/2014,Cleveland Cavaliers,Houston Rockets,CLE,HOU,,111,118,A,229,4.1,1.3,4.01,1.29,4,1.26
2014,22,Mar,2013/2014,Charlotte Hornets,Portland Trail Blazers,CHA,POR,,124,94,H,218,1.97,1.99,1.95,1.95,1.95,1.86
2014,22,Mar,2013/2014,Los Angeles Lakers,Washington Wizards,LAL,WAS,,107,117,A,224,2.08,1.42,2.93,1.47,2.9,1.43
2014,22,Mar,2013/2014,Phoenix Suns,Detroit Pistons,PHX,DET,,98,92,H,190,1.27,4.15,1.28,4.1,1.26,4
2014,22,Mar,2013/2014,Sacramento Kings,San Antonio Spurs,SAC,SAS,,79,99,A,178,1.41,1.27,4.05,1.29,4,1.26
2014,22,Mar,2013/2014,Dallas Mavericks,Denver Nuggets,DAL,DEN,,122,106,H,228,1.31,3.82,1.31,3.81,1.28,3.75
2014,21,Mar,2013/2014,Atlanta Hawks,New Orleans Pelicans,ATL,NOP,,105,111,A,216,1.4,3.22,1.4,3.22,1.33,3.4
2014,21,Mar,2013/2014,Brooklyn Nets,Boston Celtics,BKN,BOS,,114,98,H,212,1.16,2.1,1.2,5.23,1.19,5
2014,21,Mar,2013/2014,Miami Heat,Memphis Grizzlies,MIA,MEM,,91,86,H,177,1.45,2.99,1.45,2.99,1.37,3.2
2014,21,Mar,2013/2014,Indiana Pacers,Chicago Bulls,IND,CHI,,91,79,H,170,1.51,2.78,1.5,2.8,1.44,2.85
2014,21,Mar,2013/2014,Philadelphia 76ers,New York Knicks,PHI,NYK,,92,93,A,185,2.09,1.1,7.55,1.12,6.75,1.11
2014,21,Mar,2013/2014,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,96,118,119,A,237,2.37,1.66,2.37,1.66,2.2,1.71
2014,21,Mar,2013/2014,Golden State Warriors,Milwaukee Bucks,GSW,MIL,,115,110,H,225,1.07,2.09,1.06,11.75,1.06,10
2014,21,Mar,2013/2014,Portland Trail Blazers,Washington Wizards,POR,WAS,,116,103,H,219,1.56,2.61,1.54,2.66,1.52,2.67
2014,21,Mar,2013/2014,Houston Rockets,Minnesota Timberwolves,HOU,MIN,,129,106,H,235,1.26,3.94,1.29,4.04,1.27,3.8
2014,20,Mar,2013/2014,Cleveland Cavaliers,Oklahoma City Thunder,CLE,OKC,,95,102,A,197,4.9,1.18,5.12,1.21,5.25,1.18
2014,20,Mar,2013/2014,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,,109,125,A,234,2.13,1.07,10.25,1.08,9.5,1.07
2014,20,Mar,2013/2014,Phoenix Suns,Orlando Magic,PHX,ORL,,109,93,H,202,1.11,7.8,1.11,7.88,1.11,7
2014,20,Mar,2013/2014,Denver Nuggets,Detroit Pistons,DEN,DET,,118,109,H,227,1.33,3.7,1.31,3.81,1.29,3.7
2014,20,Mar,2013/2014,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,113,122,123,A,245,1.48,2.89,1.5,2.8,1.45,2.8
2014,20,Mar,2013/2014,Memphis Grizzlies,Utah Jazz,MEM,UTA,,96,86,H,182,1.1,2.11,1.11,7.88,1.11,6.75
2014,20,Mar,2013/2014,New Orleans Pelicans,Toronto Raptors,NOP,TOR,,100,107,A,207,1.97,1.84,2.01,1.9,2,1.83
2014,20,Mar,2013/2014,New York Knicks,Indiana Pacers,NYK,IND,,92,86,H,178,2.32,1.68,2.22,1.74,2.1,1.76
2014,19,Mar,2013/2014,Boston Celtics,Miami Heat,BOS,MIA,,101,96,H,197,3.22,1.35,3.31,1.38,3.2,1.37
2014,19,Mar,2013/2014,Brooklyn Nets,Charlotte Hornets,BKN,CHA,,104,99,H,203,1.4,3.22,1.42,3.14,1.4,3.1
2014,19,Mar,2013/2014,Philadelphia 76ers,Chicago Bulls,PHI,CHI,,94,102,A,196,2.09,1.07,10.25,1.08,9,1.07
2014,19,Mar,2013/2014,Golden State Warriors,Orlando Magic,GSW,ORL,,103,89,H,192,1.09,9.2,1.09,9.16,1.07,9
2014,19,Mar,2013/2014,Portland Trail Blazers,Milwaukee Bucks,POR,MIL,98,120,115,H,235,,,1.09,9.16,1.07,9
2014,19,Mar,2013/2014,Sacramento Kings,Washington Wizards,SAC,WAS,100,117,111,H,228,2.09,1.83,2.15,1.79,2.15,1.74
2014,18,Mar,2013/2014,Atlanta Hawks,Toronto Raptors,ATL,TOR,106,118,113,H,231,2.17,1.77,2.2,1.75,2.3,1.66
2014,18,Mar,2013/2014,Cleveland Cavaliers,Miami Heat,CLE,MIA,,96,100,A,196,1.3,1.2,5.42,1.19,5.25,1.18
2014,18,Mar,2013/2014,Denver Nuggets,Los Angeles Clippers,DEN,LAC,,110,100,H,210,2.56,1.53,2.62,1.56,2.65,1.54
2014,18,Mar,2013/2014,Dallas Mavericks,Boston Celtics,DAL,BOS,,94,89,H,183,1.13,6.7,1.13,7.38,1.1,7.25
2014,18,Mar,2013/2014,Chicago Bulls,Oklahoma City Thunder,CHI,OKC,,85,97,A,182,2.38,1.7,2.27,1.71,2.35,1.64
2014,18,Mar,2013/2014,Houston Rockets,Utah Jazz,HOU,UTA,,124,86,H,210,1.06,9.6,1.07,10.75,1.06,10
2014,17,Mar,2013/2014,Brooklyn Nets,Phoenix Suns,BKN,PHX,,108,95,H,203,1.53,2.71,1.54,2.66,1.52,2.67
2014,17,Mar,2013/2014,Charlotte Hornets,Atlanta Hawks,CHA,ATL,,83,97,A,180,1.74,2.22,1.75,2.2,1.71,2.2
2014,18,Mar,2013/2014,Indiana Pacers,Philadelphia 76ers,IND,PHI,,99,90,H,189,1.02,2.09,1.02,31,1.01,17.5
2014,17,Mar,2013/2014,Los Angeles Clippers,Cleveland Cavaliers,LAC,CLE,,102,80,H,182,1.12,2.07,1.13,7,1.14,6
2014,17,Mar,2013/2014,Portland Trail Blazers,Golden State Warriors,POR,GSW,,112,113,A,225,2.1,1.82,2.12,1.81,2.15,1.74
2014,16,Mar,2013/2014,Minnesota Timberwolves,Sacramento Kings,MIN,SAC,,104,102,H,206,1.27,3.86,1.3,3.95,1.29,3.7
2014,16,Mar,2013/2014,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,,86,109,A,195,1.27,2.08,1.29,4,1.27,3.8
2014,16,Mar,2013/2014,San Antonio Spurs,Utah Jazz,SAS,UTA,,122,104,H,226,1.05,2.09,1.04,15.5,1.03,15
2014,16,Mar,2013/2014,New Orleans Pelicans,Boston Celtics,NOP,BOS,112,121,120,H,241,1.47,2.93,1.48,2.88,1.43,2.9
2014,16,Mar,2013/2014,Miami Heat,Houston Rockets,MIA,HOU,,113,104,H,217,1.5,2.82,1.45,2.99,1.43,2.9
2014,16,Mar,2013/2014,Milwaukee Bucks,Charlotte Hornets,MIL,CHA,,92,101,A,193,3.04,1.44,2.99,1.45,3.1,1.4
2014,16,Mar,2013/2014,Toronto Raptors,Phoenix Suns,TOR,PHX,,113,121,A,234,1.52,2.73,1.54,2.66,1.47,2.75
2014,16,Mar,2013/2014,Chicago Bulls,Sacramento Kings,CHI,SAC,,94,87,H,181,1.26,2.11,1.25,4.46,1.23,4.25
2014,15,Mar,2013/2014,Atlanta Hawks,Denver Nuggets,ATL,DEN,,97,92,H,189,1.42,3.1,1.39,3.3,1.4,3.1
2014,15,Mar,2013/2014,Detroit Pistons,Indiana Pacers,DET,IND,100,104,112,A,216,2.84,1.49,2.95,1.46,2.85,1.44
2014,15,Mar,2013/2014,Philadelphia 76ers,Memphis Grizzlies,PHI,MEM,,77,103,A,180,2.12,1.06,12.75,1.06,12,1.05
2014,15,Mar,2013/2014,Washington Wizards,Brooklyn Nets,WAS,BKN,,101,94,H,195,2.23,1.66,2.29,1.7,2.35,1.64
2014,15,Mar,2013/2014,New York Knicks,Milwaukee Bucks,NYK,MIL,,115,94,H,209,1.17,2.07,1.17,5.8,1.15,5.75
2014,15,Mar,2013/2014,Golden State Warriors,Cleveland Cavaliers,GSW,CLE,,94,103,A,197,1.21,5.1,1.2,5.23,1.19,5
2014,15,Mar,2013/2014,Utah Jazz,Los Angeles Clippers,UTA,LAC,,87,96,A,183,2.1,1.24,4.8,1.23,4.75,1.2
2014,15,Mar,2013/2014,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,,119,85,H,204,1.02,22,1.02,21.3,1.01,17.5
2014,15,Mar,2013/2014,New Orleans Pelicans,Portland Trail Blazers,NOP,POR,,103,111,A,214,2.24,1.73,2.18,1.77,2.2,1.71
2014,14,Mar,2013/2014,Boston Celtics,Phoenix Suns,BOS,PHX,,80,87,A,167,2.68,1.48,2.66,1.54,2.67,1.52
2014,14,Mar,2013/2014,Miami Heat,Denver Nuggets,MIA,DEN,,107,111,A,218,1.14,2.1,1.15,6.34,1.15,5.75
2014,14,Mar,2013/2014,Charlotte Hornets,Minnesota Timberwolves,CHA,MIN,,105,93,H,198,2.01,1.88,2.09,1.83,2.05,1.8
2014,14,Mar,2013/2014,Philadelphia 76ers,Indiana Pacers,PHI,IND,,94,101,A,195,1.07,1.03,20,1.03,17,1.02
2014,14,Mar,2013/2014,Toronto Raptors,Memphis Grizzlies,TOR,MEM,,99,86,H,185,1.87,1.95,1.93,1.97,1.86,1.95
2014,14,Mar,2013/2014,Orlando Magic,Washington Wizards,ORL,WAS,87,101,105,A,206,2.79,1.51,2.81,1.5,2.7,1.5
2014,14,Mar,2013/2014,Oklahoma City Thunder,Los Angeles Lakers,OKC,LAL,,131,102,H,233,1.05,19,1.03,18.5,1.02,16
2014,13,Mar,2013/2014,Atlanta Hawks,Milwaukee Bucks,ATL,MIL,,102,97,H,199,1.19,5.4,1.2,5.16,1.19,5
2014,13,Mar,2013/2014,Chicago Bulls,Houston Rockets,CHI,HOU,,111,87,H,198,2.3,1.69,2.35,1.67,2.35,1.64
2014,13,Mar,2013/2014,Los Angeles Clippers,Golden State Warriors,LAC,GSW,,111,98,H,209,1.35,3.48,1.36,3.48,1.34,3.35
2014,13,Mar,2013/2014,Phoenix Suns,Cleveland Cavaliers,PHX,CLE,,101,110,A,211,1.24,2.08,1.26,4.3,1.23,4.25
2014,13,Mar,2013/2014,San Antonio Spurs,Portland Trail Blazers,SAS,POR,,103,90,H,193,1.33,3.6,1.3,3.92,1.29,3.7
2014,13,Mar,2013/2014,Utah Jazz,Dallas Mavericks,UTA,DAL,,101,108,A,209,2.64,1.55,2.64,1.55,2.65,1.54
2014,13,Mar,2013/2014,New Orleans Pelicans,Memphis Grizzlies,NOP,MEM,,88,90,A,178,2.3,1.67,2.51,1.6,2.6,1.55
2014,12,Mar,2013/2014,Boston Celtics,New York Knicks,BOS,NYK,,92,116,A,208,2.55,1.54,2.71,1.53,2.7,1.5
2014,12,Mar,2013/2014,Miami Heat,Brooklyn Nets,MIA,BKN,,95,96,A,191,1.17,5.1,1.2,5.16,1.18,5.25
2014,12,Mar,2013/2014,Orlando Magic,Denver Nuggets,ORL,DEN,,112,120,A,232,1.95,1.87,2.1,1.83,2.05,1.8
2014,12,Mar,2013/2014,Philadelphia 76ers,Sacramento Kings,PHI,SAC,,98,115,A,213,4.45,1.22,4.65,1.24,4.25,1.23
2014,12,Mar,2013/2014,Toronto Raptors,Detroit Pistons,TOR,DET,,101,87,H,188,1.2,4.95,1.21,5,1.2,4.75
2014,12,Mar,2013/2014,Washington Wizards,Charlotte Hornets,WAS,CHA,,85,98,A,183,1.53,2.6,1.54,2.66,1.5,2.7
2014,12,Mar,2013/2014,Golden State Warriors,Dallas Mavericks,GSW,DAL,,108,85,H,193,1.48,2.89,1.46,2.95,1.42,2.95
2014,12,Mar,2013/2014,Chicago Bulls,San Antonio Spurs,CHI,SAS,,96,104,A,200,2.62,1.5,2.73,1.52,2.75,1.47
2014,12,Mar,2013/2014,Memphis Grizzlies,Portland Trail Blazers,MEM,POR,,109,99,H,208,1.62,2.29,1.59,2.53,1.6,2.45
2014,12,Mar,2013/2014,Minnesota Timberwolves,Milwaukee Bucks,MIN,MIL,,112,101,H,213,1.04,16,1.05,14.22,1.03,15
2014,12,Mar,2013/2014,Oklahoma City Thunder,Houston Rockets,OKC,HOU,,106,98,H,204,1.58,2.5,1.59,2.53,1.58,2.5
2014,11,Mar,2013/2014,Detroit Pistons,Sacramento Kings,DET,SAC,,99,89,H,188,1.61,2.35,1.65,2.4,1.62,2.4
2014,11,Mar,2013/2014,Indiana Pacers,Boston Celtics,IND,BOS,,94,83,H,177,1.12,7,1.14,6.69,1.12,6.5
2014,11,Mar,2013/2014,Los Angeles Clippers,Phoenix Suns,LAC,PHX,,112,105,H,217,1.16,2.1,1.16,6.16,1.15,5.75
2014,11,Mar,2013/2014,Utah Jazz,Atlanta Hawks,UTA,ATL,,110,112,A,222,2.06,1.85,2.22,1.74,2.15,1.74
2014,11,Mar,2013/2014,Milwaukee Bucks,Orlando Magic,MIL,ORL,,105,98,H,203,1.83,2.05,1.87,2.04,1.83,2
2014,10,Mar,2013/2014,Brooklyn Nets,Toronto Raptors,BKN,TOR,,101,97,H,198,1.76,2.08,1.8,2.13,1.74,2.15
2014,10,Mar,2013/2014,Miami Heat,Washington Wizards,MIA,WAS,,99,90,H,189,1.29,3.64,1.29,3.97,1.29,3.7
2014,10,Mar,2013/2014,New York Knicks,Philadelphia 76ers,NYK,PHI,,123,110,H,233,1.03,13,1.03,19,1.02,16
2014,10,Mar,2013/2014,Charlotte Hornets,Denver Nuggets,CHA,DEN,,105,98,H,203,1.38,3.1,1.46,2.95,1.44,2.85
2014,10,Mar,2013/2014,Golden State Warriors,Phoenix Suns,GSW,PHX,,113,107,H,220,1.32,3.76,1.31,3.85,1.32,3.45
2014,9,Mar,2013/2014,Dallas Mavericks,Indiana Pacers,DAL,IND,,105,94,H,199,2.06,1.85,2.09,1.83,2.05,1.8
2014,9,Mar,2013/2014,Houston Rockets,Portland Trail Blazers,HOU,POR,106,118,113,H,231,1.42,3.12,1.43,3.1,1.43,2.9
2014,9,Mar,2013/2014,Minnesota Timberwolves,Toronto Raptors,MIN,TOR,,104,111,A,215,1.51,2.66,1.52,2.73,1.52,2.67
2014,9,Mar,2013/2014,Boston Celtics,Detroit Pistons,BOS,DET,,118,111,H,229,1.79,2.14,1.91,2,1.83,2
2014,9,Mar,2013/2014,Brooklyn Nets,Sacramento Kings,BKN,SAC,,104,89,H,193,1.34,3.68,1.32,3.77,1.31,3.55
2014,9,Mar,2013/2014,New Orleans Pelicans,Denver Nuggets,NOP,DEN,94,111,107,H,218,1.78,2.15,1.91,2,1.83,2
2014,9,Mar,2013/2014,Los Angeles Lakers,Oklahoma City Thunder,LAL,OKC,,114,110,H,224,7.6,1.1,8.36,1.11,8,1.09
2014,9,Mar,2013/2014,Chicago Bulls,Miami Heat,CHI,MIA,86,95,88,H,183,2.59,1.57,2.64,1.55,2.65,1.54
2014,9,Mar,2013/2014,Los Angeles Clippers,Atlanta Hawks,LAC,ATL,,109,108,H,217,1.06,14,1.06,12.5,1.03,15.5
2014,9,Mar,2013/2014,Milwaukee Bucks,Washington Wizards,MIL,WAS,,107,114,A,221,2.13,1.26,4.3,1.26,4,1.26
2014,9,Mar,2013/2014,San Antonio Spurs,Orlando Magic,SAS,ORL,,121,112,H,233,1.06,15,1.05,13,1.04,12.5
2014,9,Mar,2013/2014,Memphis Grizzlies,Charlotte Hornets,MEM,CHA,,111,89,H,200,1.32,3.92,1.32,3.77,1.3,3.65
2014,9,Mar,2013/2014,Cleveland Cavaliers,New York Knicks,CLE,NYK,,97,107,A,204,1.77,2.24,1.75,2.21,1.76,2.1
2014,9,Mar,2013/2014,Philadelphia 76ers,Utah Jazz,PHI,UTA,,92,104,A,196,2.93,1.45,3,1.45,2.9,1.43
2014,8,Mar,2013/2014,Golden State Warriors,Atlanta Hawks,GSW,ATL,,111,97,H,208,1.21,5,1.21,4.99,1.18,5.25
2014,8,Mar,2013/2014,Houston Rockets,Indiana Pacers,HOU,IND,,112,86,H,198,1.63,2.53,1.61,2.49,1.6,2.45
2014,8,Mar,2013/2014,Denver Nuggets,Los Angeles Lakers,DEN,LAL,,134,126,H,260,1.24,4.85,1.23,4.69,1.2,4.75
2014,8,Mar,2013/2014,Dallas Mavericks,Portland Trail Blazers,DAL,POR,,103,98,H,201,1.69,2.3,1.67,2.36,1.66,2.3
2014,8,Mar,2013/2014,Minnesota Timberwolves,Detroit Pistons,MIN,DET,,114,101,H,215,1.19,1.3,1.21,5,1.2,4.75
2014,8,Mar,2013/2014,New Orleans Pelicans,Milwaukee Bucks,NOP,MIL,,112,104,H,216,1.25,1.4,1.28,4.1,1.26,4
2014,8,Mar,2013/2014,Boston Celtics,Brooklyn Nets,BOS,BKN,,91,84,H,175,2.69,1.57,2.62,1.56,2.55,1.57
2014,8,Mar,2013/2014,New York Knicks,Utah Jazz,NYK,UTA,,108,81,H,189,1.38,3.36,1.36,3.44,1.35,3.3
2014,8,Mar,2013/2014,Charlotte Hornets,Cleveland Cavaliers,CHA,CLE,,101,92,H,193,1.51,2.78,1.43,3.05,1.47,2.75
2014,8,Mar,2013/2014,Chicago Bulls,Memphis Grizzlies,CHI,MEM,,77,85,A,162,1.79,2.04,1.81,2.12,1.74,2.15
2014,8,Mar,2013/2014,Toronto Raptors,Sacramento Kings,TOR,SAC,,99,87,H,186,1.4,2.12,1.38,3.35,1.35,3.3
2014,7,Mar,2013/2014,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,,94,142,A,236,1.26,1.15,6.16,1.16,5.75,1.15
2014,7,Mar,2013/2014,Phoenix Suns,Oklahoma City Thunder,PHX,OKC,,128,122,H,250,2.14,1.45,3.1,1.43,3.05,1.4
2014,7,Mar,2013/2014,San Antonio Spurs,Miami Heat,SAS,MIA,,111,87,H,198,1.75,2.21,1.79,2.15,1.74,2.15
2014,6,Mar,2013/2014,Portland Trail Blazers,Atlanta Hawks,POR,ATL,,102,78,H,180,1.28,4.1,1.28,4.1,1.26,4
2014,6,Mar,2013/2014,Denver Nuggets,Dallas Mavericks,DEN,DAL,,115,110,H,225,2.62,1.56,2.55,1.58,2.67,1.52
2014,6,Mar,2013/2014,Milwaukee Bucks,Sacramento Kings,MIL,SAC,,102,116,A,218,2.33,1.68,2.36,1.67,2.35,1.64
2014,6,Mar,2013/2014,Minnesota Timberwolves,New York Knicks,MIN,NYK,,106,118,A,224,1.88,2.11,1.24,4.54,1.23,4.25
2014,6,Mar,2013/2014,Boston Celtics,Golden State Warriors,BOS,GSW,,88,108,A,196,2.65,1.49,2.63,1.55,2.75,1.47
2014,6,Mar,2013/2014,Brooklyn Nets,Memphis Grizzlies,BKN,MEM,,103,94,H,197,1.91,1.93,1.95,1.95,1.95,1.86
2014,6,Mar,2013/2014,Detroit Pistons,Chicago Bulls,DET,CHI,,94,105,A,199,2.39,1.65,2.49,1.61,2.45,1.6
2014,6,Mar,2013/2014,Charlotte Hornets,Indiana Pacers,CHA,IND,,109,87,H,196,2.66,1.54,2.64,1.55,2.7,1.5
2014,6,Mar,2013/2014,Orlando Magic,Houston Rockets,ORL,HOU,,89,101,A,190,3.4,1.37,3.56,1.34,3.55,1.31
2014,6,Mar,2013/2014,Washington Wizards,Utah Jazz,WAS,UTA,,104,91,H,195,1.3,2.09,1.28,4.14,1.27,3.8
2014,5,Mar,2013/2014,Los Angeles Lakers,New Orleans Pelicans,LAL,NOP,,125,132,A,257,1.81,2.11,1.83,2.09,1.71,2.2
2014,5,Mar,2013/2014,Phoenix Suns,Los Angeles Clippers,PHX,LAC,,96,104,A,200,2.3,1.65,2.34,1.68,2.45,1.6
2014,5,Mar,2013/2014,Houston Rockets,Miami Heat,HOU,MIA,,106,103,H,209,1.96,1.85,2.01,1.9,2,1.83
2014,5,Mar,2013/2014,Oklahoma City Thunder,Philadelphia 76ers,OKC,PHI,,125,92,H,217,1.02,19,1.01,61,1,21
2014,5,Mar,2013/2014,Cleveland Cavaliers,San Antonio Spurs,CLE,SAS,,101,122,A,223,3.4,1.34,3.53,1.35,3.7,1.29
2014,5,Mar,2013/2014,Indiana Pacers,Golden State Warriors,IND,GSW,,96,98,A,194,1.48,2.8,1.45,2.99,1.43,2.9
2014,4,Mar,2013/2014,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,,106,107,A,213,1.1,2.09,1.09,8.76,1.08,8.5
2014,4,Mar,2013/2014,Sacramento Kings,New Orleans Pelicans,SAC,NOP,,96,89,H,185,1.6,2.51,1.59,2.53,1.57,2.55
2014,4,Mar,2013/2014,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,,128,132,A,260,2.81,1.44,2.88,1.48,2.8,1.45
2014,4,Mar,2013/2014,Milwaukee Bucks,Utah Jazz,MIL,UTA,,114,88,H,202,1.83,2.15,1.81,2.12,1.8,2.05
2014,4,Mar,2013/2014,Brooklyn Nets,Chicago Bulls,BKN,CHI,,96,80,H,176,1.68,2.33,1.61,2.49,1.66,2.3
2014,4,Mar,2013/2014,Detroit Pistons,New York Knicks,DET,NYK,,96,85,H,181,1.52,2.72,1.51,2.75,1.47,2.75
2014,4,Mar,2013/2014,Miami Heat,Charlotte Hornets,MIA,CHA,,124,107,H,231,1.12,8.2,1.11,7.88,1.11,7
2014,4,Mar,2013/2014,Washington Wizards,Memphis Grizzlies,WAS,MEM,,104,110,A,214,2.13,1.79,2.22,1.74,2.2,1.71
2014,3,Mar,2013/2014,Phoenix Suns,Atlanta Hawks,PHX,ATL,,129,120,H,249,1.26,4.2,1.26,4.3,1.25,4.1
2014,3,Mar,2013/2014,Oklahoma City Thunder,Charlotte Hornets,OKC,CHA,,116,99,H,215,1.21,2.08,1.21,4.99,1.22,4.5
2014,3,Mar,2013/2014,San Antonio Spurs,Dallas Mavericks,SAS,DAL,,112,106,H,218,1.47,2.86,1.47,2.93,1.44,2.85
2014,2,Mar,2013/2014,Indiana Pacers,Utah Jazz,IND,UTA,,94,91,H,185,1.08,2.05,1.09,8.76,1.09,8
2014,2,Mar,2013/2014,Orlando Magic,Philadelphia 76ers,ORL,PHI,,92,81,H,173,1.13,6,1.16,6.16,1.16,5.5
2014,2,Mar,2013/2014,Toronto Raptors,Golden State Warriors,TOR,GSW,,104,98,H,202,2.11,1.81,2.18,1.77,2.25,1.68
2014,2,Mar,2013/2014,Chicago Bulls,New York Knicks,CHI,NYK,,109,90,H,199,1.34,3.38,1.36,3.44,1.33,3.4
2014,2,Mar,2013/2014,Los Angeles Clippers,New Orleans Pelicans,LAC,NOP,,108,76,H,184,1.1,8.4,1.11,8.36,1.1,7.5
2014,2,Mar,2013/2014,Portland Trail Blazers,Denver Nuggets,POR,DEN,,102,96,H,198,1.13,7.4,1.15,6.34,1.13,6.25
2014,2,Mar,2013/2014,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,,97,108,A,205,2.38,1.59,2.42,1.64,2.45,1.6
2014,2,Mar,2013/2014,Memphis Grizzlies,Cleveland Cavaliers,MEM,CLE,,110,96,H,206,1.2,4.6,1.24,4.61,1.22,4.5
2014,2,Mar,2013/2014,Milwaukee Bucks,Brooklyn Nets,MIL,BKN,,98,107,A,205,3.06,1.43,3.14,1.42,3.15,1.38
2014,2,Mar,2013/2014,Boston Celtics,Indiana Pacers,BOS,IND,,97,102,A,199,2.15,1.36,3.6,1.34,3.6,1.31
2014,2,Mar,2013/2014,Houston Rockets,Detroit Pistons,HOU,DET,,118,110,H,228,1.14,6.9,1.14,6.87,1.13,6.25
2014,2,Mar,2013/2014,Miami Heat,Orlando Magic,MIA,ORL,,112,98,H,210,1.06,2.13,1.05,13,1.05,12.25
